postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
344,https://api.github.com/repos/git/git/issues/344,pr,sha file remov use fd variabl,sign sebastian schuberth,sent commit patch mail list b bacaa e bffea merg part,2,2,sha|signing,21,0.09523809523809523,0.3038112223148346
3609,https://api.github.com/repos/kubernetes/minikube/issues/3609,pr,vm ip ssh client rather sshing pars ip addr,approach better handl condit interfac reconfigur less pars close,approvalnotifi pr approv pull request approv tstromberg full list command accept bot found pull request process describ approv approv file tstromberg approv indic approv write comment approv cancel approv write comment chang need driven libmachin upstream whoever anymor cours still use ssh differ command e vs return result run virtualbox vm machin ip ssh connect show want network match given mac address note unreach host without tunnel ssh port normal access machin rather use public ip,2,6,ssh|tunnelling,95,0.06315789473684211,0.3033313453197479
1822,https://api.github.com/repos/facebook/flow/issues/1822,pr,stop github fork spam irc email,base trick found stori short creat valu decrypt properli repo email irc notif work github fork,import thank import fb employe go review,2,2,spam|crypt,30,0.06666666666666667,0.3031599819660187
1790,https://api.github.com/repos/grafana/grafana/issues/1790,issue,grafana rpm unsign,gener offici grafana rpm gpg key need add option fpm sign packag follow rpmmacro file see,dam tricki sign rpm autom seem work nice thank sudo rpm import rpm gpg key grafana rpm checksig grafana rc x rpm grafana rc x rpm rsa sha md pgp md ok instruct yum repositori updat reflect chang modifi two line yum configur verifi thank,4,6,signing|rsa|sha|pgp,65,0.09230769230769231,0.302668958902359
12370,https://api.github.com/repos/grafana/grafana/issues/12370,issue,feat verifi rpm packag sign,build grafana ci gener rpm packag sign key nice add valid step valid rpm packag sign,,2,5,signing|validate,22,0.22727272727272727,0.3024824261665344
47879,https://api.github.com/repos/kubernetes/kubernetes/issues/47879,pr,add spin loop wait rbac api avail,first thing kubef come run rbac api discoveri believ sometim fail new cluster result caus kubef assum rbac api exist therefor appli workaround ensur rbac api avail run kubef issu releas note assign cc sig feder,done ptal retest prioriti fail test prioriti critic urgent lgtm approvalnotifi pr approv pull request approv csbell madhusudanc associ issu full list command accept bot found approv approv owner file csbell madhusudanc indic approv write comment cancel approv write comment retest automat merg submit queue,3,7,rbac|availability|signing,89,0.07865168539325842,0.30205845832824707
8440,https://api.github.com/repos/fastlane/fastlane/issues/8440,pr,cert add gener p p password option export p file,checklist x run root directori see new exist test pass x follow fastlan code style run ensur code style valid x read contribut x updat document necessari descript add option cert code copi chang privat key extens actual motiv context solv issu,ok try properli review pr provid context chang use fastlan user motiv manag client certif privat key mobileprovis file server save singl local machin hundr client alreadi websit manag found cert export file actual pkc file privat key sorri poor english hi ad test pleas let know test requir thank pull request look first contribut googl open sourc project look pull request need sign contributor licens agreement cla memo pleas visit sign sign pleas repli e g verifi thank alreadi sign cla possibl github usernam use differ email address check exist cla verifi email git sign cla corpor pleas let us know compani name sign cla look good thank hi know need make determin lgtm still comment left think hi maco keychain requir input non empti password import p file p without password import idea default valu default think mayb good default valu need export p file default valu accept look good side someon help quick doubl check look saw small inconsist usual thing updat alright thank say good thx contribut awesom thx help congratul tada releas part fastlan rocket unfortun broke match ad comment break thing via pr still merg without address comment match assum extens avail default look probabl someth need revert fix,8,17,password|validate|scripting|private key|certificate|signing|username|availability,258,0.06589147286821706,0.3019164204597473
2765,https://api.github.com/repos/grafana/grafana/issues/2765,issue,ldap email updat,set server attribut name givennam surnam sn usernam cn member memberof email email seem email updat field email grafana instead email sn givennam,thank report fix master,2,2,ldap|username,31,0.06451612903225806,0.30162712931632996
321,https://api.github.com/repos/SeleniumHQ/selenium/issues/321,pr,issu firefox profil encod fail python,issu time submiss alreadi sign cla,thank lot integr cc f b c cf fb eb c bce,3,3,encode|signing|integrity,25,0.12,0.30157122015953064
31307,https://api.github.com/repos/nodejs/node/issues/31307,issue,correct crypto sign class exampl use sign verifi object stream nodej org api crypto html crypto class sign,accord websit follow code consol log print fals wrong output print true sign write verifi write data input const crypto requir crypto const privatekey publickey crypto generatekeypairsync ec namedcurv sect k const sign crypto createsign sha sign write data sign sign end const signatur sign sign privatekey hex const verifi crypto createverifi sha verifi write data sign verifi end consol log verifi verifi publickey signatur print true fals solut pleas updat verifi verifi publickey signatur verifi verifi publickey signatur hex updat sign sign privatekey hex sign sign privatekey code print right output specifi input,think fix,4,30,crypt|signing|sha|signature,115,0.2608695652173913,0.3013703525066376
30739,https://api.github.com/repos/golang/go/issues/30739,pr,crypto tls expos implement cipher suit,allow dynam retriev list avail cipher suit chang allow varieti applicatoin enabl avail cipher programmat without hardcod alway refer latest implement cipher filter cipher desir flag dynam without hardcod alway refer latest implement cipher build applic config user decid select cipher allow cipher return copi order avoid mess intern stuff contrast alreadi discuss solut one reduc amount necessari chang maintain equal contain break chang make former privat variabl public respect add function fix,found contributor licens agreement sender pull request unabl find agreement commit author co author author mayb use differ email address git commit use sign cla login doubl check author someon els need sign cla well confirm okay contribut googl order pass check pleas resolv problem pull request author add anoth comment bot run bot comment mean think anyth chang googler go info cla sign month patch conflict close solv feel free reopen post new pr,7,21,crypt|tls|cipher|availability|authorise|signing|login,155,0.13548387096774195,0.30113884806632996
22687,https://api.github.com/repos/moby/moby/issues/22687,pr,fix secur md,find someth describ inaccur read secur doc sign hao shu wei haoshuwei,lgtm lgtm angel,2,3,security|signing,19,0.15789473684210525,0.30058857798576355
63527,https://api.github.com/repos/kubernetes/kubernetes/issues/63527,pr,split audit event differ file namespac usernam,save audit event file directori make audit event difficult handl larg cluster exampl chang add syntact sugar split audit event differ file save time caus faster locat audit event distribut audit event tenant thank send pull request tip first time read contributor guidelin develop guid want faster pr review read follow instruct write releas note pr unfinish see mark pr need issu pr fix option format close issu pr get merg fix special note review assign pleas take look thank releas note write releas note enter extend releas note block pr requir addit action user switch new releas includ string action requir releas note requir write none,test pull kubernet integr test pull kubernet integr approvalnotifi pr approv pull request approv caoshufeng fulli approv pull request pleas assign addit approv suggest follow addit approv sttt assign pr write comment readi full list command accept bot found pull request process describ approv approv file indic approv write comment approv cancel approv write comment close,4,12,audit|username|signing|integrity,171,0.07017543859649122,0.30035150051116943
6010,https://api.github.com/repos/discourse/discourse/issues/6010,pr,featur creat hidden post receiv spam email,spamcheck usual result ham spam probabl spam spam get usual directli reject need handl ham good messag usual get pass unmodifi probabl spam get addit header allow process chang add process capabl header mark new post creat hidden receiv via email,sign cla paroga thank pull request readi review sorri delay look good applic servic gener header remov german translat pull request applic servic gener header e g spamassassin rspamd thank,2,9,spam|signing,79,0.11392405063291139,0.29909199476242065
1244,https://api.github.com/repos/PHPMailer/PHPMailer/issues/1244,issue,quick question spam,e mail go spam googl solut domain dns valid spf dkim dmarc key config file e mail address e mail sent affect anyth variabl sent use mail method,spf dkim dmarc key good thing enough regist postmast googl com help determin problem oftenli problem domain ip reput inbox rate larg topic bu share header one newslett forum check find addit info receiv messag header gmail select show origin option see raw messag right thing dkip spf beyond gmail inbox polici wildli inconsist unpredict spam inbox messag rel spam abl spam feedback set list unsubscrib header contain url send list recommend use rather go via mail save hop faster safer ok thank info devellop abl spam feedback set list unsubscrib header contain mailto url set list unsubscrib header contain mailto receiv email receip click gmail action button unsubscrib feedback spam gmail requir mailto list unsubscrib header send spam notif header one gmail condit ok thank send notif spam postmast tool read doc gmail feedback,3,11,spam|validate|safe,167,0.0658682634730539,0.2984037697315216
9103,https://api.github.com/repos/neovim/neovim/issues/9103,issue,public key check gpg releas signatur,hi releas tag sign gpg public key verifi signatur provid thank,thank think document ad repositori,3,5,public key|signing|signature,23,0.21739130434782608,0.29820090532302856
53313,https://api.github.com/repos/kubernetes/kubernetes/issues/53313,issue,get x certif sign unknown author,new kubernet tri configur terraform use script creat tls asset copi proper locat mention ericandrewlewi kubernet via terraform try issu kubectl pod kubectl node get x certif sign unknown author error either k master terraform pleas help,sig label issu pleas add sig mention sig e g notifi contributor experi sig specifi label manual e g appli label note method trigger email group find group list label list method replac one bug featur request pr review test failur propos typic mean ca certif use sign apiserv certif configur kubeconfig file use kubectl suggest ask question author script doc use cluster,6,14,certificate|signing|authorise|scripting|tls|asset,107,0.1308411214953271,0.29772046208381653
1192,https://api.github.com/repos/YMFE/yapi/issues/1192,issue,ldap ad,chrome linux window maco win,ldaplogin enabl true server ldap ad basedn yapi ad bindpassword test searchdn ou dc test dc com ou searchstandard objectcategori person samaccountnam ms ad emailpostfix emailkey usernamekey samaccountnam ad port adminaccount admin db servernam mongo databas yapi port ldaplogin enabl true server ldap basedn xieyingbiao bindpassword xyb searchdn dc panda dc com searchstandard objectcategori person objectclass user samaccountnam emailpostfix emailkey usernamekey samaccountnam ymfe yapi comment ymfe yapi ldap ad ldaplogin enabl true server ldap ad basedn yapi ad bindpassword test searchdn ou dc test dc com ou searchstandard objectcategori person samaccountnam ms ad emailpostfix emailkey usernamekey samaccountnam ad receiv comment repli email directli view github mute thread port adminaccount admin admin com db servernam mongo databas yapi port ldaplogin enabl true server ldap basedn xieyingbiao bindpassword xyb searchdn dc panda dc com searchstandard objectcategori person objectclass user samaccountnam emailpostfix emailkey usernamekey samaccountnam ymfe yapi ymfe yapi ldap ad ad basedn yapi ad bindpassword test searchdn ou dc test dc com ou searchstandard objectcategori person samaccountnam ms ad emailpostfix emailkey usernamekey samaccountnam ad github searchstandard qq qq ymfe yapi comment ymfe yapi ldap ad port adminaccount admin admin com db servernam mongo databas yapi port ldaplogin enabl true server ldap basedn xieyingbiao bindpassword xyb searchdn dc panda dc com searchstandard objectcategori person objectclass user samaccountnam emailpostfix emailkey usernamekey samaccountnam ymfe yapi yapi ymfe yapi ldap ad domain ldaplogin enabl true server ldap ad basedn yapi ad bindpassword test searchdn ou dc test dc com ou searchstandard objectcategori person samaccountnam ms ad emailpostfix emailkey usernamekey samaccountnam ad github searchstandard receiv comment repli email directli view github mute thread qq qq ymfe yapi comment ymfe yapi ldap ad port adminaccount admin admin com db servernam mongo databas yapi port ldaplogin enabl true server ldap basedn xieyingbiao bindpassword xyb searchdn dc panda dc com searchstandard objectcategori person objectclass user samaccountnam emailpostfix emailkey usernamekey samaccountnam ymfe yapi yapi ymfe yapi ldap ad domain ldaplogin enabl true server ldap ad basedn yapi ad bindpassword test searchdn ou dc test dc com ou searchstandard objectcategori person samaccountnam ms ad emailpostfix emailkey usernamekey samaccountnam ad github searchstandard receiv comment repli email directli view github mute thread ldaplogin enabl true server ldap basedn xieyingbiao bindpassword xyb searchdn dc panda dc com searchstandard objectcategori person samaccountnam emailpostfix emailkey usernamekey samaccountnam basedn searchdn basedn ldaplogin enabl true server ldap xxx xxx xxx xxx basedn cn xxx ou xxx dc xxx dc xxx bindpassword xxx searchdn ou xxx dc xxx dc xxx searchstandard samaccountnam objectcategori user objectclass user memberof cn xxx ou xxx dc xxx dc xxxx emailpostfix emailkey usernamekey samaccountnam,4,59,ldap|login|password|username,437,0.13501144164759726,0.29741984605789185
8668,https://api.github.com/repos/helm/charts/issues/8668,pr,stabl mongodb replicaset fix regress use password space,pr need fix regress previou authent password contain space properli handl bash array contain credenti add abil custom terminationgraceperiodsecond default kubernet default valu help workaround heavili load environ need littl time shutdown cleanli kill pod document connect use authent address question issu pr fix fix special note review chang first replica come subsequ replica retri indefinit find primari fail due authent reproduc use command checklist x sign x chart version bump x variabl document readm md,assign ok test lgtm approvalnotifi pr approv pull request approv steven sheehi unguiculu full list command accept bot found pull request process describ approv approv file unguiculu approv indic approv write comment approv cancel approv write comment,4,8,password|authentication|credential|signing,122,0.06557377049180328,0.29714980721473694
3844,https://api.github.com/repos/cypress-io/cypress/issues/3844,pr,allow timeout hash,allow timeout hash accord document,cla assist committ sign cla thank contribut pleas sign cla done releas,2,4,hash|signing,21,0.19047619047619047,0.2962021231651306
2627,https://api.github.com/repos/sqlmapproject/sqlmap/issues/2627,issue,correct syntax suppli domain ntlm credenti,suppli credenti auth cred argument usernam password format sinc sqlmap support ntlm authent suppli domain format correct usag support,ntlm hash syntax full hash assum sqlmap ntlm hash part authent password server howev ntlm hash look full ntlm hash server auth part thoma perkin jul pm miroslav stampar wrote close receiv comment repli email directli view github mute thread password seen attach screenshot hash awh okay thank man thoma perkin jul pm miroslav stampar wrote password seen attach screenshot hash receiv comment repli email directli view github mute thread,5,16,credential|username|password|authentication|hash,96,0.16666666666666666,0.2955860197544098
17975,https://api.github.com/repos/mui-org/material-ui/issues/17975,pr,test mute codesandbox comment,codesandbox longer comment prs option work request permiss enabl,failur warn markdown notic dangerid danger id danger bundl size chang compar e db e e ac b ee c fb cc b aac f fd c da f b gener entri sign dangerj b aac f fd c da f b,3,7,sandbox|danger|signing,56,0.125,0.2953738570213318
73951,https://api.github.com/repos/microsoft/vscode/issues/73951,issue,git pull ssh url prompt password,version system setup commit c b c c fcf fbf cf fe date z electron chrome node js v os window nt x git pull use ui option ssh url show error termin show messag server ask password git pull use git pull option menu prompt,,2,4,ssh|password,53,0.07547169811320754,0.29503902792930603
697,https://api.github.com/repos/StevenBlack/hosts/issues/697,issue,porn gambl adwar site,goodi found last day submit host file porn camtit com gambl cryptobetfair com www edgeless io www crypto game net bonu site www williamhil www bwin www unibet sport sportingbet com en sport www betclic www betfair sport sportium es betway www sport www fun asia com casino netbet www pmu fr www pokerstar www sts pl mybet snai adwar scam paidonlinesit com link pay click crypto gambl site landoftrack com itphon bid itglobalsweep info itgoodnew win www winsupportit club one particularli nasti complet hijack browser send request enter window user credenti suggest call fake support number comput infect url address bar differ unabl copi page behavior screenshot site provid end post makefasterpc com keep good work guy window,thank thank lad taken care thank nicla,5,8,adware|crypt|scam|hijacking|credential,131,0.061068702290076333,0.2949506640434265
5357,https://api.github.com/repos/discourse/discourse/issues/5357,pr,fix invit user grant trust level base group,user enter password accept invit grant trust level base group privileg creat user record user updat grant trust level password valid rais error say password empti still commit fetch fresh user record user creat user record updat success,sign cla techapj thank pull request readi review secur risk chang thu nov discoursebot wrote sign cla techapj thank pull request readi review receiv subscrib thread repli email directli view github mute thread secur risk fetch fresh user record updat subsequ pull request mention discours meta relev detail,6,12,trust|password|privilege|validate|signing|security,95,0.12631578947368421,0.29431962966918945
30175,https://api.github.com/repos/odoo/odoo/issues/30175,pr,fix account send invoic view list bypass config,select invoic view list send action send button checkbox print option check accord configur fix remov context forc print checkbox fals opw descript issu featur pr address current behavior pr desir behavior pr merg confirm sign cla read pr guidelin www odoo com submit pr,hello author code reason context merg merg thank,4,4,bypass|scripting|signing|authorise,62,0.06451612903225806,0.2940107583999634
14037,https://api.github.com/repos/odoo/odoo/issues/14037,pr,imp websit sale product improv product avail ecommerc,descript issu featur pr address task pad behavior pr desir behavior pr merg confirm sign cla read pr guidelin www odoo com submit pr e improv product form,noth els add look good merg,3,3,availability|scripting|signing,43,0.06976744186046512,0.2936636805534363
13363,https://api.github.com/repos/grafana/grafana/issues/13363,pr,fix misspel authent auth overview doc,minor typo fix,cla assist committ sign cla thank contribut grafana,2,2,authentication|signing,18,0.1111111111111111,0.2935052216053009
10301,https://api.github.com/repos/meteor/meteor/issues/10301,pr,oauth add default valu whitelistedqueryparam,fix introduc c f ba modern packag,thank submit pull request merg need sign meteor contributor agreement good catch,3,3,oauth|whitelist|signing,25,0.12,0.2931366264820099
18955,https://api.github.com/repos/odoo/odoo/issues/18955,pr,sale add secur group analyt tag,descript issu featur pr address analyt account tag shown sale view filter anywher els thank secur group current behavior pr analyt account tag shown sale view filter anywher els thank secur group desir behavior pr merg refer field sale order line use access group group analyt account logic extend view fix confirm sign cla read pr guidelin www odoo com submit pr,fix ad label second commit,3,5,security|scripting|signing,74,0.06756756756756757,0.292996346950531
1862,https://api.github.com/repos/ansible/ansible/issues/1862,pr,typo ssh privat key name,per mail list,merg thank next doc push,2,2,ssh|private key,14,0.14285714285714285,0.2926841974258423
8839,https://api.github.com/repos/discourse/discourse/issues/8839,pr,fix admin user list show fa icon secur key enabl,someon secur key enabl icon say fa enabl show admin staff user list show totp enabl,sign cla martin brennan thank pull request readi review pull request mention discours meta relev detail,2,3,security|signing,43,0.06976744186046512,0.29268255829811096
875,https://api.github.com/repos/VundleVim/Vundle.vim/issues/875,issue,pluginupd need login github,hello new vundl instal whisch instal plugin nerdtre manag allway ask login github nice day vinc,ask login github usual sort distract happen like typo repo tri replic behavior directli commandlin tri clone non exist repositori behind scene github note privat repo name need usernam password access either clone privat repo rel unlik typo repo name run problem sideway good luck,3,5,login|username|password,66,0.07575757575757576,0.2924807369709015
31078,https://api.github.com/repos/laravel/framework/issues/31078,pr,x correct validatewithbag signatur docblock,pull request sync docblock request class match macro,,2,2,validate|signature,14,0.14285714285714285,0.29238730669021606
5407,https://api.github.com/repos/osquery/osquery/issues/5407,pr,ad osx malwar searchawesom osx attack,overview new osx malwar easili detect osqueri consist entri pack detail found artifact,ping hey mind rebas merg cla committ author sign cla indic pleas click javier marco eb ec e e db b b bdf f cf c bf b cb fd f,4,5,malware|attack|authorise|signing,51,0.09803921568627451,0.29209551215171814
66060,https://api.github.com/repos/kubernetes/kubernetes/issues/66060,issue,kubernet expir certif,sig cluster lifecycl bug hi guy creat cluster etcd kuberbet year ago certif use expir recent day recreat certif restart cluster work certif replac document replac tls certif kubernet,sig label issu pleas add sig label sig label ad either mention sig e g notifi contributor experi sig specifi label manual e g appli label note method trigger email group see group method replac one bug featur request pr review test failur propos instruct interact use pr comment avail question suggest relat behavior pleas file issu repositori,3,7,certificate|tls|availability,91,0.07692307692307693,0.2919031083583832
10365,https://api.github.com/repos/facebook/react-native/issues/10365,pr,decod uri asset server,solv issu develop asset request assetserv tri find uri friendli filenam ad singl line decod filenam test pass find discuss regard whether good idea caus member team bit grief earlier,analyz blame inform pull request identifi potenti review thank pull request welcom commun requir contributor sign contributor licens agreement seem file order us review merg code pleas sign receiv error question pleas drop us line clathank thank sign contributor licens agreement accept code facebook open sourc project thank test requir work file space node js file quick googl search couldnt find anyth work js think support imag suggest move decod add test space seem work requir index js file space js folder space index js output relev still plan ship pr saw comment janic need address first import pull request facebook employe view diff,3,9,decode|asset|signing,139,0.06474820143884892,0.29148462414741516
15222,https://api.github.com/repos/python/cpython/issues/15222,pr,log formatt doc add miss valid paramet clarifi style paramet,paramet miss constructor signatur alreadi document text lower miss signatur clarifi paramet paramet log messag first read document thought say built support style log messag,hello thank contribut bot make sure project legal accept contribut verifi sign psf contributor cla unfortun find account correspond github usernam b p verifi sign cla simpli due miss github name entri b p account set necessari legal reason look contribut pleas follow step outlin cpython rectifi issu check see cla receiv thank contribut look forward review cc,4,6,validate|signing|signature|username,94,0.06382978723404255,0.2912708520889282
1474,https://api.github.com/repos/alibaba/druid/issues/1474,pr,keyfactori provid cipher pad,provid cipher jndi datasourc datasourc,cla assist thank submiss realli appreci mani open sourc project ask sign contributor licens accept contribut current diff merg increas coverag power last updat,2,3,cipher|signing,34,0.08823529411764706,0.29117122292518616
11856,https://api.github.com/repos/RocketChat/Rocket.Chat/issues/11856,pr,wip wechat oauth,pick commit start implement wechat oauth class work progress code far add set administr area yet forum post issu,cla assist thank submiss realli appreci mani open sourc project ask sign contributor licens accept contribut committ sign cla white check mark pierr lehnen rc white check mark hudel white check mark c x simon liang simon liang seem github user need github account abl sign cla alreadi github account pleas add email address use commit sign cla alreadi statu still pend let us thank help add wechat oauth class push togeth describ flow wechat login qr code shown place usernam password field addit valid password hi qr code scan authent equival put usernam password authent provid wechat applic configur need ask appid appsecret oauth url wechat oauth preliminari request wechat server fetch token use appid appsecret normal oauth flow sorri guess massag right fr aug um uhr schrieb simon liang notificationsthank help add wechat oauth class push togeth receiv mention repli email directli view github mute thread hi go take start work next week migrat custom bit put wechat class alright let know need help anyth hey directli push branch go try updat pr help permiss,7,20,oauth|signing|login|username|password|validate|authentication,200,0.1,0.29115715622901917
12712,https://api.github.com/repos/moby/moby/issues/12712,pr,remov firewalld info,remov firewalld info work per mari anthoni mari,lgtm author lgtm,2,3,firewall|authorise,15,0.2,0.2903847098350525
49549,https://api.github.com/repos/odoo/odoo/issues/49549,pr,fw fix base default signatur,default email signatur empti string avoid evalu email templat opw descript issu featur pr address current behavior pr desir behavior pr merg confirm sign cla read pr guidelin www odoo com submit pr forward port odoo odoo,pr target saa part forward port chain prs creat master info ping fail forward port pr,3,4,signing|signature|scripting,59,0.06779661016949153,0.29002124071121216
1030,https://api.github.com/repos/go-gitea/gitea/issues/1030,pr,move push updat post receiv protect branch check pre receiv,move push updat git hook post receiv protect branch check git hook pre receiv fix close sinc part one fix web hook avail push via http,lgtm tada rocket lgtm,2,3,protect|availability,41,0.07317073170731707,0.28903427720069885
41029,https://api.github.com/repos/odoo/odoo/issues/41029,pr,fix cla websit sale stock overrid context inject anoth modul,fix cla websit sale stock overrid context inject anoth modul control combin info websit overrid context modul want inject inform context fix close sign odoo cla attach confirm sign cla read pr guidelin www odoo com submit pr,,2,5,inject|signing,49,0.10204081632653061,0.28764915466308594
7517,https://api.github.com/repos/hashicorp/consul/issues/7517,pr,add ssh packag push branch notifi,add openssh packag alpin push git branch back github well send slack notif succe along,,2,2,ssh|openssh,22,0.09090909090909091,0.2874886393547058
8001,https://api.github.com/repos/netty/netty/issues/8001,pr,updat conscrypt fix npe test u,sing conscrypt motiv use conscrypt npe log fix latest releas modif updat conscrypt result fix,cc cool let know see anyth els weird test look seem npe gone everyth els look fine well thank quick turnaround um schrieb carl mastrangelo approv pull request lgtm receiv author thread repli email directli view github mute thread,2,5,crypt|authorise,61,0.08196721311475409,0.2873333692550659
3999,https://api.github.com/repos/SeleniumHQ/selenium/issues/3999,pr,add hashcod devicerot class,x place preced checkbox verifi sign contributor licens,,2,2,hash|signing,13,0.15384615384615385,0.2865663468837738
19967,https://api.github.com/repos/nodejs/node/issues/19967,pr,net socket write signatur doc,document net socket write method signatur good descript method signatur document tri make doc without problem thank,seem local email includ github email list pleas check fix ci lite land e c eb c daf eca b b bf tada thank everybodi happi first contribut great project hope last one thank,2,4,signature|scripting,57,0.07017543859649122,0.2865186333656311
3949,https://api.github.com/repos/discourse/discourse/issues/3949,pr,fix password valid equal email,fix password valid equal email elsif check presenc usernam instead password,thank contribut pull request pleas sign cla review thank,4,7,password|validate|username|signing,26,0.2692307692307692,0.2864980101585388
1165,https://api.github.com/repos/discourse/discourse/issues/1165,pr,log chang user trust level admin,follow comment see discuss featur,sign cla novemberkilo thank pull request readi review look good thank ad,2,2,trust|signing,24,0.08333333333333333,0.2864684462547302
49558,https://api.github.com/repos/odoo/odoo/issues/49558,pr,fw fix base default signatur,default email signatur empti string avoid evalu email templat opw descript issu featur pr address current behavior pr desir behavior pr merg confirm sign cla read pr guidelin www odoo com submit pr forward port odoo odoo,ping pr target master last forward port chain contain odoo odoo odoo odoo merg full chain say r info r,3,4,signing|signature|scripting,63,0.06349206349206349,0.2864643931388855
1958,https://api.github.com/repos/alibaba/ice/issues/1958,issue,login,author menu author admin author,,2,4,login|authorise,7,0.5714285714285714,0.2856557071208954
14875,https://api.github.com/repos/fastlane/fastlane/issues/14875,issue,cannot fetch certif privat github repositori fastlan match travi ci,question checklist x updat fastlan latest version x read contribut x read x search exist github question subject cannot fetch certif privat github repositori fastlan match travi ci question descript environ variabl travi still fail fetch certif github repositori clone branch directli,hey accord log look problem access git repositori ci machin access repositori store certif follow git git repo section fastlan document help resolv issu give try tell us go thank thank much instruct problem set gener ssh key ad repositori set travi use instead pull certif repositori btw think add detail guidelin setup travi document new beginn best regard nick le,3,7,certificate|scripting|ssh,114,0.06140350877192982,0.28535544872283936
18107,https://api.github.com/repos/facebook/react/issues/18107,pr,indic csp violat global hook inject,thank submit pull request appreci spend time work chang pleas provid enough inform other review pull request three field mandatori submit pull request pleas make sure follow done fork creat branch run repositori root fix bug ad code test add test ensur test suit pass tip help develop run test product environ support option need debugg run open press inspect format code make sure code lint tip check chang file run typecheck alreadi complet cla learn contribut summari current react devtool global hook inject window ad tag web page sinc easiest cross platform interact web page environ howev user restrict possibl sourc script via content secur polici still want web page interact solut propos use possibl whitelist webhook mount script hash see test plan web report see detect direct prevent react devtool global hook mount web page csp though establish tag hook mount script whitelist direct see acknowledg,hi thank pull request welcom commun requir contributor sign contributor licens agreement seem file order us review merg code pleas sign contribut behalf someon els eg employ individu cla suffici employ need sign corpor cla receiv error question pleas contact us clathank pull request automat built testabl see build info built librari click icon next commit sha failur warn markdown notic dangerid danger id stabl signific bundl size chang report size chang stabl gener entri sign dangerj ac ca ee e c c f f fb failur warn markdown notic dangerid danger id experiment signific bundl size chang report size chang experiment gener entri sign dangerj ac ca ee e c c f f fb thank sign contributor licens agreement accept code facebook open sourc project thank,9,25,violate|inject|scripting|security|whitelist|hash|signing|sha|danger,282,0.08865248226950355,0.2848891317844391
16162,https://api.github.com/repos/fastlane/fastlane/issues/16162,pr,spaceship fix fa handl sms fallback account trust devic,checklist x run root directori see new exist test pass x follow fastlan code style run ensur code style valid x read contribut x updat document necessari motiv context issu user fa enabl log appl devic appl id trust devic auth default sms verif account trust devic user one trust phone number associ account sms verif code automat sent number one trust phone number sms sent explicitli request trust phone number separ endpoint spaceship current post fa code trust devic endpoint case except default number env var account trust devic user one trust number enter sms code automat receiv spaceship exit unauthor error account one trust number user receiv fa code noth enter prompt current workaround enter prompt fastlan fa code forc fastlan user select phone number request new sms code post code correct endpoint descript check field determin sms fallback add logic handl differ possibl case one number multipl number default number env var ad new fixtur bunch test handl differ verif path hit right endpoint fill coverag fa flow gener test step run rake task manual test behavior review note unauthor error peopl see actual side effect catch invalid code error hit wrong endpoint wrong code correct endpoint rescu block execut get call return exit unauthor error open separ pr easi fix save local think fa code realli refactor tight coupl method make account new case test bit hacki caus thing break incorrect code recurs retri current work bec broken invalid code error handl partial refactor save local test brittl test pass ever remov name chang sure els test note field seem present initi respons subsequ request two field persist seem present sms alreadi sent e g initi respons one trust number bec auto sent explicitli request sms two number bunch charl record differ case use save futur find redact properli,thank pull request look first contribut googl open sourc project look help look pull request need sign contributor licens agreement cla memo pleas visit sign sign fix issu pleas repli verifi alreadi sign cla individu signer possibl github usernam use differ email address commit check exist cla verifi email git corpor signer compani point contact decid employe author particip ask poc ad group author contributor know point contact direct googl project maintain public email use regist author contributor must email use git commit check exist cla verifi email git email use regist author contributor must attach github googler go info sign cla look good thank googler go info hey wave thank contribut fastlan congrat get pull request merg tada code chang live branch howev releas yet usual ship week pr includ next one pleas let us know chang requir immedi releas ad comment notifi ship new releas chang rocket thank,7,31,trust|validate|authorise|scripting|hack|signing|username,463,0.06695464362850972,0.28478488326072693
212,https://api.github.com/repos/istio/istio/issues/212,pr,separ file rbac alpha beta,gke cluster work appli rbac alpha beta cluster thu creat separ file user detect version run command appli istio rbac alpha yaml istio rbac beta yaml kubectl clusterrol yaml grep apivers,jenkin job istio presubmit pass jenkin job istio presubmit pass jenkin job istio presubmit pass good news bad news thumbsup good news everyon need sign cla pull request submitt commit author done everyth good confus bad news appear one commit author someon pull request submitt need confirm okay commit contribut project pleas confirm pull request note project maintain termin state mean commit statu chang state confirm consent commit author merg pull request appropri jenkin job istio presubmit pass,3,8,rbac|signing|authorise,115,0.06956521739130435,0.28401538729667664
14191,https://api.github.com/repos/python/cpython/issues/14191,pr,bpo disabl tls test start tls server maco gh,cherri pick commit f b bd bca c bd bc c co author ned deili,statu check done success,2,3,tls|authorise,29,0.10344827586206896,0.28365856409072876
1902,https://api.github.com/repos/heartcombo/devise/issues/1902,pr,redirect sign page tri access password edit without reset password token,discuss mail list hope help lessen confus around password edit action,nice thank glad useful thu jun carlo antonio da silva replywrot nice thank repli email directli view github,2,4,signing|password,41,0.0975609756097561,0.2835831642150879
55838,https://api.github.com/repos/elastic/elasticsearch/issues/55838,pr,add fingerprint ingest processor,implement fingerprint ingest processor gener fingerprint document field featur similar logstash fingerprint filter,author follow commit sign contributor b c afaa cff dcadd cc b da pleas read sign mention agreement want contribut project,3,7,fingerprint|authorise|signing,39,0.1794871794871795,0.283138245344162
